Campaign_ID,Campaign_Name,Channel,Region,Start_Date,End_Date,Impressions,Clicks,Conversions,Spend,Revenue,Device,Age_Group
CMP00042,Diwali Blast,Youtube,Unknown,05-05-2024,06-01-2024,44534,2043,311,17092.22,39204.55,Tablet,25-34
CMP17890,New Year,Google Ads,East,29-11-2024,30-12-2024,222272,14078,876,9311.97,39210.42,Mobile,35-44
CMP06883,Black Friday,Youtube,West,10-02-2024,20-10-2024,85595,2638,62,8161.50,39212.92,Mobile,45-54
CMP21658,Back To School,Google Ads,West,07-12-2024,28-07-2024,257013,2923,283,25042.16,39214.30,Tablet,45-54
CMP06915,Back To School,Facebook,West,09-08-2024,14-09-2024,7031,102,14,29501.26,39218.33,Tablet,45-54
CMP06287,Diwali Blast,Face Book,West,15-11-2024,19-12-2024,228206,14301,2387,17868.02,39220.26,Tablet,25-34
CMP17093,Diwali Blast,Email,North,20-07-2024,14-08-2024,26628,902,92,11555.51,39221.17,Unknown,25-34
CMP09866,Festive Offer,Facebook,West,15-02-2024,21-03-2024,254444,16657,1212,10003.07,39225.18,mobile ,55+
CMP26050,Diwali Blast,Face Book,West,29-09-2024,11-07-2024,110820,3736,229,18203.36,39234.06,Tablet,45-54
CMP18065,Festive Offer,Youtube,East,09-01-2024,10-06-2024,256162,20298,3693,11400.16,39236.10,Unknown,18-24
CMP06775,Diwali Blast,Google Ads,East,04-06-2024,09-07-2024,259886,5299,1001,23924.80,39236.55,mobile ,35-44
CMP04195,Festive Offer,Face Book,South,06-10-2024,10-11-2024,176353,10316,329,9232.76,39237.20,Mobile,35-44
CMP25096,New Year,Email,North,10-11-2024,19-10-2024,225591,6157,257,7866.72,39240.01,Unknown,55+
CMP09698,New Year,Face Book,Unknown,18-05-2024,22-06-2024,206848,3351,635,15668.65,39243.83,Tablet,18-24
CMP25145,Diwali Blast,Google Ads,North,01-05-2024,16-01-2024,273623,7409,991,23033.43,39248.66,Unknown,18-24
CMP14394,Diwali Blast,Linkedin,North,02-06-2024,29-06-2024,93763,4434,381,15502.72,39250.68,Tablet,25-34
CMP02187,New Year,Facebook,North,07-01-2024,08-03-2024,196081,6787,598,20336.77,39259.11,mobile ,55+
CMP10654,Black Friday,,West,31-01-2024,26-02-2024,130177,9692,412,18179.36,39263.17,mobile ,35-44
CMP18466,Diwali Blast,Email,East,07-08-2024,01-08-2024,282824,7794,1231,9251.25,39267.09,Desktop,18-24
CMP04299,Diwali Blast,Google Ads,North,15-11-2024,19-12-2024,125901,7279,969,27464.86,39269.94,Mobile,45-54
CMP04162,Black Friday,Face Book,North,20-05-2024,13-06-2024,17723,1388,89,11501.16,39272.86,Unknown,35-44
CMP14459,Black Friday,Google Ads,West,31-05-2024,06-07-2024,205016,15583,314,26166.99,39273.70,Mobile,35-44
CMP28080,Diwali Blast,Google Ads,East,29-05-2024,07-05-2024,145181,3357,483,16408.66,39284.69,Desktop,18-24
CMP12170,Festive Offer,Youtube,North,16-01-2024,24-02-2024,139055,7866,1133,10655.16,39285.16,mobile ,55+
CMP26435,Back To School,Instagram,North,24-05-2024,27-06-2024,251113,10930,1173,10253.75,39290.81,Unknown,55+
CMP21860,New Year,Facebook,West,30-07-2024,15-08-2024,194320,3468,665,19688.87,39295.79,Tablet,35-44
CMP07311,New Year,Instagram,North,02-09-2024,22-02-2024,101557,5799,161,13273.18,39297.68,Mobile,45-54
CMP18400,Festive Offer,Face Book,East,18-09-2024,23-09-2024,220922,17373,2768,9945.97,39299.83,Desktop,45-54
CMP00603,New Year,Linkedin,South,01-12-2024,16-02-2024,268585,20430,2814,13647.82,39305.25,Unknown,35-44
CMP01973,Diwali Blast,Google Ads,West,10-05-2024,21-10-2024,281758,11573,551,16535.64,39307.72,mobile ,45-54
CMP02488,Black Friday,Facebook,North,22-01-2024,02-09-2024,157144,5335,486,9586.70,39314.94,Mobile,45-54
CMP18898,Black Friday,Youtube,North,25-12-2024,31-01-2025,99033,4788,128,10190.42,39315.45,Unknown,35-44
CMP02449,Diwali Blast,Youtube,North,08-02-2024,23-08-2024,186627,6798,957,17993.13,39317.83,Tablet,35-44
CMP27706,Summer Sale,Facebook,Unknown,02-08-2024,21-02-2024,281263,3288,651,8295.01,39319.61,Unknown,55+
CMP03120,New Year,Facebook,North,07-02-2024,08-07-2024,180050,4464,310,15541.64,39328.28,Mobile,25-34
CMP04742,New Year,,South,05-03-2024,06-04-2024,153137,6641,596,26085.36,39334.22,mobile ,18-24
CMP23012,Summer Sale,Face Book,West,27-05-2024,10-06-2024,192668,8345,1182,17452.07,39341.31,Mobile,55+
CMP22164,Black Friday,Email,North,16-05-2024,19-06-2024,65870,2408,95,22209.88,39342.50,Mobile,18-24
CMP15027,Back To School,Email,Unknown,08-08-2024,13-09-2024,68238,2720,306,27208.02,39345.06,mobile ,35-44
CMP23301,Back To School,Email,West,23-12-2024,31-12-2024,179028,10469,331,22229.02,39345.48,Unknown,18-24
CMP11233,Summer Sale,,North,18-06-2024,24-06-2024,142813,4631,420,15854.76,39349.10,mobile ,35-44
CMP24297,New Year,Instagram,West,28-08-2024,14-09-2024,270529,6977,1028,16017.69,39351.64,Unknown,45-54
CMP11195,Diwali Blast,Email,West,01-06-2024,02-06-2024,11406,534,55,14990.63,39353.86,Unknown,18-24
CMP03234,Back To School,Google Ads,North,15-04-2024,27-04-2024,28074,2086,100,26116.44,39356.02,Tablet,35-44
CMP09705,Summer Sale,Google Ads,West,05-01-2024,09-02-2024,229579,7876,348,24159.57,39356.59,mobile ,55+
CMP12708,Diwali Blast,Google Ads,North,26-03-2024,04-02-2024,6417,475,32,16271.74,39356.99,Tablet,55+
CMP26708,Diwali Blast,Facebook,North,19-12-2024,23-01-2025,140713,3480,360,16307.68,39360.52,mobile ,25-34
CMP28785,Summer Sale,Face Book,West,20-07-2024,08-11-2024,190970,4206,302,8909.54,39364.62,Mobile,25-34
CMP18372,New Year,Google Ads,South,12-03-2024,01-01-2025,34512,2611,520,27528.85,39366.74,mobile ,55+
CMP00369,Back To School,Linkedin,North,08-06-2024,03-09-2024,170324,9770,1137,12978.33,39375.89,Desktop,55+
CMP03310,Summer Sale,Email,West,12-01-2024,17-01-2024,33118,1059,115,22503.79,39378.48,Desktop,25-34
CMP26848,Black Friday,Google Ads,North,22-12-2024,02-01-2025,212904,7822,1432,25409.49,39389.40,Desktop,35-44
CMP07537,Diwali Blast,Face Book,East,30-04-2024,06-05-2024,260755,13912,1517,17121.52,39391.81,Mobile,55+
CMP27148,Back To School,Google Ads,West,30-10-2024,11-06-2024,7860,514,16,11663.53,39396.11,Tablet,45-54
CMP23155,Summer Sale,Google Ads,East,11-12-2024,20-12-2024,296824,15630,2833,14391.29,39396.20,Mobile,35-44
CMP12625,Back To School,Google Ads,North,14-10-2024,13-11-2024,136098,9940,1687,17380.11,39419.10,Mobile,55+
CMP28549,Summer Sale,Youtube,North,21-08-2024,15-09-2024,242515,18313,1184,21560.62,39420.24,Mobile,45-54
CMP04724,Summer Sale,Face Book,West,12-10-2024,24-12-2024,111436,3120,479,12668.69,39422.52,Unknown,55+
CMP08493,Festive Offer,Facebook,North,07-07-2024,24-07-2024,43377,3252,110,26539.11,39423.28,mobile ,25-34
CMP21260,Black Friday,Linkedin,South,17-10-2024,25-10-2024,149208,3508,653,14748.34,39428.54,Tablet,25-34
CMP08934,Back To School,Linkedin,East,13-01-2024,22-01-2024,249686,11344,1891,23458.87,39429.15,Tablet,25-34
CMP16095,Festive Offer,Email,North,12-01-2024,12-09-2024,287856,4017,728,19537.87,39433.49,Mobile,55+
CMP20392,Festive Offer,Instagram,East,12-07-2024,25-12-2024,76309,1799,146,21092.29,39433.94,Unknown,55+
CMP20807,Summer Sale,Facebook,North,28-05-2024,02-07-2024,182602,8200,1183,8130.44,39433.95,Desktop,45-54
CMP13745,Festive Offer,Google Ads,South,10-02-2024,15-03-2024,200224,12419,1336,9254.25,39438.02,Unknown,35-44
CMP03948,New Year,Linkedin,South,26-05-2024,06-01-2024,229034,10439,1625,27170.94,39438.18,Tablet,25-34
CMP07521,Black Friday,Google Ads,North,02-06-2024,04-03-2024,22223,1420,166,14615.61,39438.85,mobile ,35-44
CMP13935,Back To School,Instagram,North,23-01-2024,21-02-2024,53611,1580,130,26436.47,39441.27,Unknown,25-34
CMP16979,Black Friday,Google Ads,East,07-02-2024,22-07-2024,296724,11869,1602,10511.64,39441.40,Mobile,25-34
CMP12391,Back To School,Google Ads,North,21-12-2024,01-08-2025,198654,4100,478,9913.82,39449.34,Mobile,18-24
CMP21213,Back To School,Linkedin,North,17-11-2024,12-12-2024,122625,1541,206,16845.17,39456.35,Unknown,18-24
CMP02573,Festive Offer,Youtube,West,18-06-2024,29-06-2024,137636,5825,795,8400.18,39462.74,Unknown,55+
CMP26617,Black Friday,Face Book,West,17-11-2024,12-12-2024,288959,13072,2280,14487.19,39463.88,mobile ,55+
CMP18055,Festive Offer,Google Ads,East,25-04-2024,21-05-2024,285211,3882,493,8093.83,39468.92,Tablet,25-34
CMP02245,Festive Offer,Google Ads,West,15-08-2024,27-08-2024,208302,8721,1560,25012.94,39469.98,Tablet,18-24
CMP28097,Summer Sale,Google Ads,North,09-08-2024,09-06-2024,203943,16147,3168,9580.29,39470.49,Unknown,45-54
CMP13717,Festive Offer,Facebook,East,12-11-2024,17-01-2025,55317,706,45,28273.15,39476.79,mobile ,45-54
CMP09869,Festive Offer,Google Ads,North,06-02-2024,16-06-2024,87710,6976,1250,7987.05,39483.88,Tablet,45-54
CMP17785,Black Friday,Face Book,North,11-08-2024,17-08-2024,94666,2585,401,20896.30,39483.90,Desktop,55+
CMP07788,Back To School,Linkedin,North,15-06-2024,20-07-2024,137088,1646,186,17301.36,39484.22,Tablet,45-54
CMP13831,Summer Sale,Google Ads,South,22-01-2024,29-01-2024,143704,9323,490,24353.34,39486.86,Tablet,35-44
CMP06517,Festive Offer,Youtube,West,09-10-2024,16-09-2024,142672,6410,383,12689.18,39489.28,mobile ,25-34
CMP07195,New Year,Google Ads,North,10-04-2024,11-11-2024,255472,4187,443,29467.51,39492.10,Tablet,55+
CMP24811,Black Friday,Email,West,12-06-2024,07-03-2024,241774,3677,74,10230.14,39495.96,Desktop,55+
CMP16276,Festive Offer,Email,North,08-06-2024,15-09-2024,43115,2947,122,20864.23,39500.63,mobile ,35-44
CMP07779,Back To School,Google Ads,North,28-10-2024,02-11-2024,179551,10148,228,18256.16,39502.07,Unknown,35-44
CMP16994,New Year,Facebook,North,11-03-2024,19-11-2024,76219,3203,377,7996.61,39503.95,Desktop,25-34
CMP16896,Diwali Blast,,North,31-05-2024,06-07-2024,87516,6750,532,14633.92,39506.31,Desktop,18-24
CMP09062,Festive Offer,Instagram,West,22-07-2024,01-08-2024,153998,2963,339,18763.82,39507.79,Mobile,55+
CMP04415,New Year,Linkedin,North,02-08-2024,17-03-2024,266551,7810,1383,8908.92,39511.06,Unknown,18-24
CMP19605,Black Friday,Google Ads,West,11-12-2024,18-11-2024,149850,7678,1064,16762.05,39511.25,mobile ,55+
CMP11082,New Year,Facebook,West,12-02-2024,20-12-2024,100771,2106,394,14016.91,39511.85,Unknown,18-24
CMP14763,Summer Sale,Linkedin,South,05-10-2024,16-06-2024,288170,16190,1251,14301.34,39512.54,Tablet,45-54
CMP11664,New Year,Face Book,West,31-01-2024,15-02-2024,109183,2192,419,9192.73,39520.11,mobile ,18-24
CMP05412,Festive Offer,Linkedin,West,21-11-2024,12-04-2024,190405,7221,781,9838.47,39520.72,Tablet,35-44
CMP02732,Back To School,Youtube,East,02-11-2024,30-11-2024,187991,9661,1457,18299.26,39525.50,Desktop,45-54
CMP24794,Black Friday,Google Ads,South,23-09-2024,25-10-2024,213010,12460,2071,11650.43,39526.21,mobile ,25-34
CMP27943,Summer Sale,Google Ads,West,08-04-2024,05-02-2024,148472,11153,772,22276.20,39526.42,mobile ,35-44
CMP14422,Black Friday,Face Book,West,24-12-2024,30-01-2025,106765,5433,627,19683.57,39526.89,Desktop,25-34
CMP18083,Summer Sale,Google Ads,North,31-10-2024,18-11-2024,171759,7846,398,12828.20,39528.21,Mobile,45-54
CMP18246,Black Friday,Face Book,East,09-01-2024,09-10-2024,145911,3205,561,8226.17,39529.52,Unknown,35-44
CMP24118,Black Friday,Email,West,26-12-2024,18-01-2025,58199,1099,30,16654.09,39531.14,Tablet,18-24
CMP20165,Black Friday,Linkedin,West,06-06-2024,15-07-2024,289143,11532,1028,14029.47,39533.38,Desktop,45-54
CMP15670,Back To School,Google Ads,West,12-10-2024,19-01-2025,74577,4650,601,9663.86,39536.92,Desktop,18-24
CMP23293,New Year,Google Ads,East,29-08-2024,09-06-2024,26729,382,8,10201.01,39547.74,Tablet,25-34
CMP15752,New Year,Instagram,North,25-07-2024,08-02-2024,25252,1891,221,13257.55,39550.99,Desktop,18-24
CMP17424,Diwali Blast,Instagram,South,10-05-2024,22-05-2024,39779,1450,221,24265.13,39560.02,Unknown,25-34
CMP23959,Black Friday,Google Ads,North,18-05-2024,06-09-2024,165867,11466,1142,8196.66,39560.18,Desktop,55+
CMP16968,Black Friday,Facebook,East,27-07-2024,08-12-2024,262569,12145,943,8260.13,39560.78,Mobile,18-24
CMP17556,Diwali Blast,Facebook,North,12-12-2024,01-01-2025,7541,344,25,25316.20,39562.73,Unknown,45-54
CMP19907,New Year,Google Ads,North,21-02-2024,03-07-2024,190400,12158,691,25458.79,39563.41,Mobile,45-54
CMP17416,Diwali Blast,Linkedin,West,05-01-2024,13-01-2024,68278,3807,296,24580.73,39565.37,Desktop,18-24
CMP20487,Festive Offer,Linkedin,North,05-11-2024,07-06-2024,213077,16063,2236,13181.07,39568.98,Mobile,35-44
CMP18917,Summer Sale,Facebook,East,31-12-2024,02-04-2025,161096,1630,240,29915.43,39577.13,Unknown,55+
CMP24359,Festive Offer,Google Ads,North,29-05-2024,24-06-2024,44167,1293,123,21001.60,39579.71,mobile ,25-34
CMP11896,Summer Sale,Facebook,North,12-11-2024,19-11-2024,80482,3374,646,9700.00,39583.45,Unknown,35-44
CMP18435,Diwali Blast,Google Ads,North,14-03-2024,04-04-2024,256492,8051,823,23536.20,39584.00,Mobile,18-24
CMP25979,Back To School,Instagram,North,27-09-2024,12-10-2024,21629,1201,233,10746.11,39585.26,Unknown,35-44
CMP27487,Summer Sale,Google Ads,West,19-10-2024,23-11-2024,101005,6459,340,14902.07,39585.59,Mobile,35-44
CMP03969,Summer Sale,Face Book,South,14-11-2024,28-11-2024,240233,7094,354,12664.81,39587.23,Unknown,55+
CMP21111,Summer Sale,Facebook,Unknown,13-04-2024,23-05-2024,288581,11688,971,19029.76,39588.32,Mobile,55+
CMP04903,Black Friday,Instagram,West,26-02-2024,19-03-2024,82429,6130,1037,12252.49,39589.91,Desktop,25-34
CMP14594,Diwali Blast,Google Ads,South,31-01-2024,22-02-2024,135311,8314,966,14839.44,39592.78,Desktop,35-44
CMP07610,New Year,Google Ads,North,13-02-2024,21-02-2024,225096,5729,879,13065.84,39593.45,mobile ,55+
CMP24763,Back To School,Google Ads,South,16-12-2024,01-12-2025,193668,11362,950,22198.68,39593.82,Unknown,18-24
CMP07599,Back To School,Facebook,East,19-08-2024,28-09-2024,202106,15824,502,13711.72,39594.14,Tablet,45-54
CMP08787,Festive Offer,Google Ads,North,27-10-2024,20-11-2024,226348,17450,1753,15486.98,39594.92,Mobile,18-24
CMP13292,Black Friday,Facebook,North,27-12-2024,27-01-2025,78330,2647,441,21699.16,39602.95,Mobile,45-54
CMP05588,New Year,Face Book,North,18-04-2024,19-05-2024,207029,15716,3071,7938.25,39604.61,Unknown,55+
CMP15507,Back To School,Google Ads,West,15-06-2024,07-02-2024,32598,649,81,16835.20,39610.68,mobile ,18-24
CMP02975,Festive Offer,Face Book,East,08-10-2024,09-01-2024,100067,1612,71,19116.67,39610.97,Unknown,35-44
CMP22056,Diwali Blast,Google Ads,Unknown,10-08-2024,11-10-2024,66576,4637,566,27598.87,39625.48,Mobile,55+
CMP08306,Black Friday,Face Book,East,15-12-2024,15-01-2025,59044,3004,113,13445.37,39629.94,Unknown,25-34
CMP20019,Diwali Blast,Face Book,East,14-06-2024,20-07-2024,128500,3026,199,18395.60,39632.42,Tablet,45-54
CMP07633,New Year,Face Book,North,21-01-2024,25-02-2024,279920,18543,3050,11203.19,39636.22,Tablet,55+
CMP01288,Diwali Blast,Facebook,North,10-12-2024,20-10-2024,27899,1179,122,21853.53,39639.45,Tablet,45-54
CMP20532,Diwali Blast,Google Ads,North,24-01-2024,02-02-2024,124802,4494,737,26549.68,39639.90,Desktop,55+
CMP06845,Diwali Blast,Youtube,East,05-09-2024,16-05-2024,143183,8748,476,18288.18,39650.57,Desktop,18-24
CMP04649,Black Friday,Instagram,North,18-03-2024,25-03-2024,14518,1000,88,9112.14,39665.20,Tablet,55+
CMP08473,Back To School,Email,North,21-12-2024,27-12-2024,264354,16606,2155,25498.14,39667.44,Unknown,55+
CMP14975,Diwali Blast,Google Ads,North,06-03-2024,15-03-2024,79053,2229,378,15112.50,39669.04,Desktop,55+
CMP21042,Summer Sale,Email,East,01-01-2024,09-02-2024,81985,4516,531,18451.51,39670.51,Unknown,18-24
CMP07435,New Year,Youtube,North,07-05-2024,26-05-2024,9540,558,44,28116.02,39671.98,mobile ,18-24
CMP27539,Back To School,Facebook,East,20-05-2024,27-05-2024,211274,2335,386,12761.10,39680.08,Mobile,18-24
CMP20804,Diwali Blast,Linkedin,West,27-11-2024,12-11-2024,50228,2150,85,14919.46,39680.50,Tablet,18-24
CMP17818,Back To School,Facebook,West,16-06-2024,26-06-2024,285310,21250,2568,18863.76,39698.03,mobile ,35-44
CMP07606,Back To School,Google Ads,East,21-08-2024,25-09-2024,62122,1323,43,21805.99,39698.24,Mobile,55+
CMP04826,New Year,Face Book,North,23-07-2024,28-07-2024,215603,5196,760,18558.59,39701.87,Unknown,55+
CMP05907,Festive Offer,Google Ads,West,14-07-2024,16-08-2024,74338,4438,206,18506.79,39703.34,Unknown,35-44
CMP18169,Diwali Blast,Face Book,East,30-09-2024,31-10-2024,175669,12387,1863,8322.15,39704.69,mobile ,45-54
CMP06186,Summer Sale,Instagram,West,21-12-2024,18-01-2025,61483,1347,250,13278.97,39708.49,mobile ,18-24
CMP19960,Back To School,Google Ads,West,13-03-2024,29-03-2024,112667,4675,244,10917.88,39722.91,Unknown,55+
CMP05080,Diwali Blast,Instagram,North,26-06-2024,13-07-2024,97001,5664,829,9289.61,39724.69,Desktop,45-54
CMP05759,Festive Offer,,Unknown,07-05-2024,23-07-2024,51537,3320,238,9063.54,39729.20,Desktop,18-24
CMP29632,Summer Sale,Google Ads,East,10-01-2024,01-11-2024,122810,6928,1292,18834.96,39730.92,Tablet,35-44
CMP20587,Black Friday,Instagram,North,05-07-2024,06-01-2024,91418,1925,295,23834.22,39745.83,Desktop,55+
CMP19213,Black Friday,Instagram,East,11-02-2024,18-11-2024,141932,5551,345,18761.56,39748.78,Mobile,35-44
CMP15952,Diwali Blast,Instagram,North,11-06-2024,12-07-2024,59911,869,24,28425.00,39752.93,Tablet,35-44
CMP23883,Back To School,Google Ads,South,09-08-2024,13-10-2024,268171,11891,1775,20014.07,39754.22,Unknown,45-54
CMP09065,Black Friday,Email,North,01-06-2024,07-07-2024,89897,6650,768,21864.23,39764.40,Tablet,18-24
CMP00481,Festive Offer,Instagram,West,04-03-2024,05-09-2024,199543,13242,289,29527.98,39767.54,Unknown,45-54
CMP27453,Diwali Blast,Face Book,East,11-12-2024,26-11-2024,54022,2637,349,17915.46,39772.58,Mobile,25-34
CMP19206,Festive Offer,Youtube,Unknown,26-09-2024,16-10-2024,44710,3227,138,11719.16,39778.40,mobile ,55+
CMP06574,Diwali Blast,Facebook,North,29-09-2024,14-10-2024,157249,9620,1070,23531.42,39780.83,Unknown,45-54
CMP03258,Back To School,Google Ads,North,10-10-2024,16-10-2024,269862,20756,3384,16729.46,39781.16,mobile ,45-54
CMP24052,Summer Sale,Facebook,West,02-05-2024,05-03-2024,108863,6490,876,9880.56,39781.66,mobile ,35-44
CMP14029,Diwali Blast,Email,North,08-03-2024,20-03-2024,79906,3998,627,19554.12,39782.63,Desktop,55+
CMP14190,Summer Sale,Facebook,North,23-10-2024,25-11-2024,276820,17371,1648,20947.16,39782.67,mobile ,35-44
CMP27811,Back To School,Face Book,North,21-08-2024,03-09-2024,278275,20036,3782,23782.86,39787.81,Mobile,35-44
CMP15183,New Year,Google Ads,East,11-03-2024,17-04-2024,255915,14252,552,28238.14,39788.21,Mobile,18-24
CMP20266,New Year,Facebook,East,11-07-2024,22-07-2024,271220,14745,2864,10133.84,39790.09,Unknown,45-54
CMP21209,Back To School,Linkedin,North,20-08-2024,29-09-2024,263932,19295,3212,10820.04,39791.68,Tablet,55+
CMP17739,Diwali Blast,Google Ads,North,05-04-2024,05-12-2024,163033,7959,160,29915.91,39792.11,Desktop,35-44
CMP20388,New Year,Linkedin,South,30-11-2024,26-12-2024,113199,1771,180,20312.56,39793.32,Tablet,25-34
CMP20195,Diwali Blast,Instagram,North,27-03-2024,29-04-2024,216322,12870,1468,8405.57,39797.75,Desktop,55+
CMP16399,New Year,Instagram,West,27-12-2024,01-09-2025,263715,20005,768,25356.02,39800.29,mobile ,18-24
CMP24167,Summer Sale,Email,South,02-03-2024,02-08-2024,250962,11139,364,12092.24,39806.44,Tablet,25-34
CMP03378,Diwali Blast,Instagram,West,14-04-2024,09-05-2024,35497,2369,126,10678.13,39807.30,Unknown,25-34
CMP12830,Diwali Blast,Linkedin,North,18-02-2024,26-03-2024,232683,11901,2205,28235.43,39808.34,Desktop,55+
CMP18506,Festive Offer,Facebook,West,22-01-2024,02-03-2024,228005,4425,381,26872.89,39809.65,mobile ,25-34
CMP04369,Diwali Blast,Google Ads,North,12-11-2024,12-07-2024,279490,21716,2138,20782.81,39811.81,Tablet,25-34
CMP14495,Black Friday,Facebook,West,13-03-2024,04-06-2024,27259,1452,283,7998.33,39818.53,Mobile,35-44
CMP23649,Back To School,Face Book,South,08-09-2024,06-09-2024,228162,4565,183,27449.65,39824.32,Tablet,55+
CMP29706,Festive Offer,Google Ads,West,11-06-2024,30-11-2024,235199,3995,681,9947.25,39830.62,Mobile,25-34
CMP15814,Diwali Blast,,West,26-12-2024,25-01-2025,193143,15189,1935,10639.66,39835.47,Unknown,35-44
CMP05941,Summer Sale,Face Book,North,23-07-2024,06-08-2024,197173,12214,2327,24463.85,39836.69,Tablet,18-24
CMP10556,Diwali Blast,Face Book,Unknown,01-02-2024,20-01-2024,149743,3804,92,22735.86,39838.25,Desktop,55+
CMP25404,Diwali Blast,Youtube,North,09-10-2024,02-11-2024,159360,4942,968,12075.02,39838.83,Mobile,18-24
CMP19720,New Year,Google Ads,East,31-07-2024,08-09-2024,158887,8389,1669,10016.41,39843.47,Tablet,35-44
CMP03546,Summer Sale,Face Book,North,06-05-2024,24-06-2024,118091,4615,565,18209.52,39845.37,Tablet,25-34
CMP13476,Diwali Blast,Email,West,06-09-2024,07-01-2024,169820,6439,277,24589.39,39851.00,Desktop,18-24
CMP13020,Summer Sale,Facebook,West,07-11-2024,15-11-2024,233214,9178,184,28875.28,39861.05,Mobile,18-24
CMP01189,Festive Offer,Youtube,North,10-03-2024,26-10-2024,256366,3749,579,10432.05,39863.50,Desktop,35-44
